L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
4.40299533081703e-07,5.315651271351716e-06,3.963826599393025e-06,5.327014062190707e-06,3.520502408464016e-07,1.7419113342300967e-06,1.6943440104543874e-06,2.445833901465694e-06,1.5623745152313375e-06,2648562.5460662334,327891.6454773885,8.076545900928513e-06,0.00010034453875426803,9.46084920476771e-05,9.2690236183947e-06,2.5167359367996113e-06,1.792943360098103e-05,0.00011520318560727105,1.3877341067883164e-05,3.192917560572209e-05
9.98590263771094e-07,4.754985038346742e-06,3.5430789752397735e-06,3.207065535614383e-06,7.835523441681485e-07,1.873371122503e-06,3.2503159156319487e-06,3.1632286750842086e-06,2.21662852216812e-06,2173524.2891930747,280122.0125729377,1.3023927037402464e-05,0.00010805818269769115,9.502821441824359e-05,1.1405982920480478e-05,1.2116362550964894e-06,2.4001721209819966e-05,8.38648173440716e-05,2.4290798288258775e-05,1.695179259157e-05
7.169446528208432e-07,3.527362905671263e-06,4.814781765163793e-06,2.024451007863025e-06,5.015558278189403e-07,4.017258423500941e-06,1.56668551314493e-06,1.247782115254747e-06,4.365435589576372e-06,3165730.6119793826,326024.29943196056,1.0960491201251516e-05,0.00010372914056551482,3.520073100226885e-05,1.5040998636936804e-05,8.848734193582459e-07,2.1243057508316742e-05,9.178391234333539e-05,2.746617199492312e-05,2.708777510874099e-05
9.347273958628386e-07,5.064206309910025e-06,3.620660505230226e-06,2.960400826601497e-06,6.744222988056154e-07,2.838776789064303e-06,3.0004185540976424e-06,1.8209737955869919e-06,2.933326648089984e-06,1689469.8524178453,378785.4504301676,5.919048521637726e-06,9.949240780549142e-05,7.851801563209762e-05,7.930281059723821e-06,2.6236145274453166e-06,3.0994226043400443e-05,9.839029313353565e-05,2.5176924149704947e-05,4.100216480151392e-05
1.1291839871654041e-06,6.806090050702909e-06,3.989826788028357e-06,3.998896555603545e-06,6.85790680713968e-07,3.3655545788829486e-06,3.175322965101522e-06,3.047339072236778e-06,3.890613574364868e-06,1772140.99746621,289026.6608272546,1.3956099852149417e-05,4.46513898048925e-05,5.547473108474011e-05,2.089193829500692e-05,9.586031222003874e-07,1.6907316202535637e-05,4.83672885394009e-05,3.076177311956621e-05,2.3504637498691806e-05
7.934108449935714e-07,3.0582084230171803e-06,5.072388349637609e-06,2.6905406905623193e-06,5.408443777128528e-07,3.7581735264302302e-06,1.2487976385366637e-06,1.269305387769175e-06,4.180569044298238e-06,2186709.0763770305,206270.33716097038,9.622759421307281e-06,8.539593115393506e-05,5.4875325508637763e-05,1.2530092949103177e-05,1.5565338320534386e-06,2.373204322945056e-05,0.00010616650361820057,1.5879033475324978e-05,3.3824430590415896e-05
7.64856034236193e-07,4.943082764654292e-06,3.798046009113549e-06,5.361793858302226e-06,5.081734266703737e-07,4.04295648141807e-06,2.4163888435681975e-06,1.1841444567415968e-06,3.3954212829037516e-06,2247780.3362214034,307048.18778350385,9.448123649543793e-06,6.03818452039328e-05,8.768509836838582e-05,1.797875067194155e-05,1.818349226192862e-06,1.4666473502830776e-05,0.00011212385114069836,1.545100886695761e-05,3.7392114443508534e-05
4.3704706588685796e-07,6.039479619462833e-06,5.850720799723647e-06,5.28887649908163e-06,6.76174995216722e-07,3.857176267139664e-06,3.0348661764179414e-06,2.007566789169095e-06,4.200239180421215e-06,1807398.2199305913,317440.4254531943,6.047113035732438e-06,9.342696317524649e-05,5.269860528303011e-05,1.4946137016076321e-05,2.4355335157198822e-06,1.7301361231431353e-05,5.1974857731308153e-05,1.3591831928043608e-05,2.4013281905303333e-05
5.870873807978291e-07,5.646333953469306e-06,2.8306787358831554e-06,4.935147223865939e-06,7.338758555300965e-07,1.551858422353735e-06,3.4518268539076488e-06,1.3132399256776266e-06,1.6031432599955338e-06,3630502.3927247575,302878.95584560605,1.1849040370601132e-05,7.767605847985606e-05,8.847857362151777e-05,8.651694325916371e-06,2.3154461954059484e-06,3.487474487816576e-05,8.296670741135546e-05,2.1827530408963817e-05,4.1568604340085115e-05
8.758159987873371e-07,6.865260959676376e-06,5.887236442170888e-06,5.284212837438276e-06,7.524176470943667e-07,4.469980152096883e-06,1.2839405368522572e-06,3.299322384336281e-06,2.3599111921498355e-06,2100098.3890411295,251064.9041612353,1.4552803950076359e-05,8.23291232478519e-05,5.431655790073478e-05,1.276270165427041e-05,2.458624855440544e-06,3.213304590813408e-05,5.0556741214712886e-05,1.5722319189300553e-05,2.432727110983179e-05
9.009317170363987e-07,3.404421106138351e-06,3.83707602155546e-06,4.909804776528135e-06,6.879534169201871e-07,2.94719682719673e-06,1.5656964882749978e-06,1.2190335576715148e-06,2.3782919230445452e-06,1553008.5123341416,385909.1452321075,1.1295501714623325e-05,0.00010395482544801117,5.281045594558675e-05,9.478684280089875e-06,1.5725540092077642e-06,3.384934119938698e-05,9.838328575718127e-05,1.798990302300604e-05,2.7927489049570445e-05
9.960566235837425e-07,4.785399244309871e-06,3.85404686236936e-06,2.3098649509933636e-06,7.612899061243257e-07,1.6998284795249327e-06,3.221480176625027e-06,2.3875972196709123e-06,1.8991352306168452e-06,2225030.1089214045,381170.7475656952,7.420226074641331e-06,4.151539020511251e-05,3.5642230086074144e-05,9.653520134565967e-06,2.3353377585339673e-06,2.4890565025900607e-05,4.1891842153599666e-05,2.0166396619569103e-05,3.3895919738424384e-05
6.730390257254829e-07,4.213618049729834e-06,4.71902025351677e-06,2.959965185710077e-06,2.860069231920069e-07,3.1868129242113707e-06,3.2974869652003858e-06,2.788301452101332e-06,4.316783170122008e-06,1874918.5218019409,242163.1255413098,1.2854207215855109e-05,7.877016312716444e-05,4.746346576320357e-05,8.070234579617748e-06,2.395852176034922e-06,1.3098505580847987e-05,8.029497737290207e-05,1.6265386786510556e-05,2.5774855154877003e-05
4.323753690361118e-07,4.720847577933176e-06,4.255289796277918e-06,3.5245668026051662e-06,7.277303424562736e-07,3.389778499418231e-06,1.632226961353146e-06,2.160034638721986e-06,1.6231441559968063e-06,2433827.264365292,286427.99112150125,6.456794333834344e-06,6.167937689760245e-05,9.353792091751329e-05,7.98639220948034e-06,2.400833587855475e-06,3.141945488071273e-05,0.00010252021802978146,1.0589467930966256e-05,3.382391556733625e-05
5.475908805816924e-07,5.1366168656067735e-06,3.010337241375282e-06,3.934223656996008e-06,7.59657024723874e-07,4.126948485132775e-06,1.4022765036132088e-06,1.6470881802030962e-06,2.7930126813278394e-06,2932961.098967394,232195.2766919077,7.516123683402088e-06,6.292709826609097e-05,4.4845665461947694e-05,1.9883254105031165e-05,2.095190496600827e-06,2.21380071884644e-05,9.519421225705066e-05,2.141431566705326e-05,2.8632715691324096e-05
1.0769294551777846e-06,6.462143912513731e-06,2.085935823141074e-06,3.6081203370745616e-06,5.161794201954253e-07,4.4119363606658355e-06,2.8530032115600666e-06,1.9370623015424064e-06,1.7482994430070548e-06,2563641.866896086,389879.2867591096,1.0807053706118854e-05,9.33871296433673e-05,4.204413149406738e-05,8.632860133848372e-06,1.0461278519613557e-06,3.2244727739244935e-05,4.8228977832687725e-05,1.6293574846671066e-05,3.981911197024473e-05
5.450264101350551e-07,6.127567456489232e-06,2.4638113587224902e-06,2.330966594798668e-06,6.859865462169768e-07,1.9221324332483628e-06,3.148107671507698e-06,2.540505840533761e-06,2.6339883109827745e-06,3640467.075583246,345384.58854801266,7.893728115784366e-06,7.909967887713126e-05,5.0833443974094406e-05,1.4721934467970494e-05,1.3975139992351971e-06,1.2363818390016801e-05,0.00010570215062258847,1.9945455787527654e-05,2.9070763178351886e-05
