L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
9.389664991088867e-07,3.902819813610222e-06,2.2435012378239804e-06,3.949078702806728e-06,4.518619171553316e-07,2.698529918162097e-06,2.585427413694006e-06,2.0298764830542924e-06,1.9126767282621336e-06,2459524.157519363,365019.7350727611,1.4258196455664758e-05,7.638685699832607e-05,3.3198006215611464e-05,1.3067694185849175e-05,1.55757385826765e-06,3.3430504233309976e-05,8.224526480008092e-05,2.8166357243503593e-05,3.5823533206677134e-05
8.107870561783182e-07,4.489817466249058e-06,4.809056000280319e-06,5.035608708210522e-06,5.367625784294694e-07,3.4582580331752665e-06,2.4742660161331097e-06,1.6526078270397805e-06,2.1381296852560766e-06,3123174.1757527725,363421.9391347166,5.249151943990814e-06,7.687852765870615e-05,7.846442923756898e-05,8.305034556673967e-06,9.313068170846188e-07,3.603849850057263e-05,0.0001043090332942613,3.096166737593159e-05,1.4919338965594966e-05
4.7747485829506e-07,6.424235229294778e-06,3.124919673930841e-06,5.4794871656812e-06,4.0293896775082397e-07,2.8866565281539136e-06,1.24734820596727e-06,1.916567343068031e-06,4.46056849642037e-06,1381098.4453335335,146198.78601796442,1.1610306305972659e-05,0.00010643878829258411,9.302578990819824e-05,1.1879388697335414e-05,9.298116592558613e-07,3.4314386632718114e-05,0.0001070165031276959,1.4054633867498566e-05,3.7638132621993744e-05
6.857605696868895e-07,5.131360950213544e-06,6.191820477571548e-06,2.837621211003713e-06,7.150701878611234e-07,1.6080980158611714e-06,2.103707215355681e-06,1.6453825612393316e-06,3.115964270606858e-06,3123196.9019680987,287014.67581850814,7.492841659843474e-06,0.00010378105426427865,3.5797838472306116e-05,1.7828832548853303e-05,2.170348107468774e-06,2.966641001309847e-05,0.00010988914818111781,1.3401417658967574e-05,3.041471441565046e-05
9.789194695929354e-07,6.4281905383281184e-06,4.298873465522805e-06,4.5480487209638846e-06,5.941946269329041e-07,2.2436386506690373e-06,1.364971434222574e-06,2.1199939925093436e-06,3.04605595483101e-06,2018620.0649756826,266890.9219804551,1.4860555985392769e-05,5.9459245870335885e-05,3.593446468750808e-05,1.3199945856253065e-05,1.9363820762765897e-06,1.6719501572685787e-05,8.609165772883648e-05,3.108853907754498e-05,2.77204364468185e-05
4.277607584729377e-07,4.743458889462891e-06,5.639341414678889e-06,1.852372737194229e-06,4.4141100495875254e-07,3.845030149101857e-06,2.0797764863216434e-06,3.0231257978977768e-06,4.044096751482761e-06,3650152.1502710013,299380.0347260379,8.634513674707708e-06,8.749980828889882e-05,7.103346390326637e-05,1.0620874508370238e-05,1.7556705941098257e-06,2.4109591982827005e-05,4.575667454495808e-05,1.2968966430687508e-05,2.639740060411163e-05
5.215777258296907e-07,4.0213556290857215e-06,4.986822106580276e-06,4.488070134095897e-06,6.747281569439689e-07,2.0501058489354697e-06,3.1742981016585233e-06,3.0672227705387086e-06,4.346041714583816e-06,3514704.3291462404,252402.94598566042,1.1825283835389168e-05,4.921560843894823e-05,5.2552939226588404e-05,2.0356153531508368e-05,1.9976842080446237e-06,1.685346258730136e-05,0.00011443991482035782,2.855730867513852e-05,2.9685930260766125e-05
1.034083836690124e-06,2.8545692504492783e-06,4.689047028525989e-06,3.6273174618216598e-06,7.382469990356455e-07,2.7985875912883937e-06,3.153750308428842e-06,2.65220052722763e-06,1.7226319270639782e-06,1762630.2026837482,180495.52872476383,9.587153043427034e-06,6.170699127818895e-05,3.830474728737808e-05,1.2597967647338818e-05,2.545388901625254e-06,2.990450528360665e-05,8.166990928539248e-05,1.4667816974403776e-05,1.6317786670360428e-05
1.111904125972994e-06,6.152606427984165e-06,5.80643872121545e-06,5.00693889821283e-06,6.545886742867355e-07,3.3500881894902412e-06,2.0366202379042815e-06,2.739641127630246e-06,1.961896093440261e-06,2931799.040997179,307950.5728420747,1.2818027932637052e-05,4.525430077033327e-05,7.086602850599781e-05,1.2007993668588557e-05,1.5102646953357e-06,3.2802665815574084e-05,5.3425089652096515e-05,2.8693018257348312e-05,2.860858247054782e-05
