L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
1.030496720713195e-06,7.237964635172245e-06,2.411410998421975e-06,3.189077190710237e-06,3.3199624996962917e-07,1.5759127184306953e-06,2.1090150893821106e-06,1.4338548524779841e-06,3.969999617103266e-06,1358513.9071482045,332408.02978365263,7.644763042373124e-06,5.7326449018961566e-05,3.569793661010777e-05,1.4218609281636576e-05,2.611057956732992e-06,2.5546339763622838e-05,0.00011211815941254419,1.7316237609465498e-05,3.6493766971409334e-05
5.18676486639643e-07,4.215561105323699e-06,2.3164177978742698e-06,2.1876950195404605e-06,4.251328283474284e-07,4.283165870961525e-06,2.5506127796893367e-06,1.5367182986700701e-06,4.495541034676916e-06,2791622.531725538,272596.1504050725,9.169733406478862e-06,5.693187230207313e-05,7.022541624441175e-05,1.839161480684238e-05,2.1145301488027762e-06,3.28043391967714e-05,0.00010089882874465632,2.518717080042973e-05,4.007820596827249e-05
3.9278581033737725e-07,5.45118042441856e-06,5.260984497553002e-06,1.8582422905238127e-06,4.6847220318390966e-07,2.3645496839914744e-06,2.9023887709655922e-06,3.3392963205726215e-06,4.3964738052252565e-06,1289456.0786646076,148336.81001756934,5.21181951202162e-06,9.755613706683186e-05,7.234596203423107e-05,8.359389547788467e-06,2.0337306625096387e-06,2.46746193769402e-05,6.462989505651109e-05,2.5574010848569086e-05,3.798729862152684e-05
6.582153728114024e-07,4.701881558159668e-06,4.9740196922587745e-06,3.51156659672872e-06,5.655565649129225e-07,4.501082729036356e-06,2.600930764102301e-06,2.2655561473172856e-06,1.7718302855818386e-06,1787296.3249985622,322935.6780404886,1.2090279220637557e-05,0.00010132963410759554,5.9213227651677054e-05,9.272288493083693e-06,8.775280730497034e-07,3.6354421505473365e-05,0.00010154339472907267,1.9636308974011733e-05,4.1603281787788905e-05
3.8316935984012387e-07,2.7644227472756887e-06,2.7573738151605462e-06,4.523056336319737e-06,4.266424734065824e-07,3.232483571686592e-06,3.3329791231872437e-06,1.698494841468312e-06,2.7842934754795302e-06,2370517.0903531136,326401.3898719337,1.298033722762027e-05,8.9803739795483e-05,6.861958171844189e-05,2.171543723196169e-05,2.0183028113045883e-06,1.590802632621171e-05,4.855850178022709e-05,2.2415486139881204e-05,1.87911764070167e-05
7.86920171820105e-07,6.979535555029833e-06,4.157888466072989e-06,4.3355226970268585e-06,4.39078033008007e-07,4.394963116174696e-06,1.3951344268347678e-06,3.0569918983658396e-06,4.2336193487547156e-06,1926349.4901867048,365641.69803181366,5.200426487644317e-06,4.872384443374266e-05,9.098033796023655e-05,7.924249880266654e-06,2.379347297789258e-06,2.538973868077819e-05,6.484501054750377e-05,3.071219468161295e-05,3.9007968393284305e-05
4.845512893016417e-07,3.820619344356262e-06,3.3640686514510565e-06,5.003695919788795e-06,3.0595811859102293e-07,4.54276371324444e-06,2.7597084757898184e-06,1.7005181401907122e-06,2.6697770735599027e-06,1407910.919805483,222251.1373140058,1.3815016608189068e-05,9.884703791347412e-05,4.255203158289523e-05,1.3210171920758109e-05,1.9139004939097752e-06,2.6779502871504456e-05,9.283282221411012e-05,2.831141061577755e-05,3.529989646065798e-05
6.146184103937648e-07,4.66139996649416e-06,2.2079434355504645e-06,4.038711389759195e-06,5.372922618154523e-07,1.956192868876614e-06,1.472231347000617e-06,1.8638110828992123e-06,2.0410697110877583e-06,3712778.912582088,351297.989038022,8.649387592755413e-06,7.47473089995526e-05,5.169627781770465e-05,1.6308051624190634e-05,1.2897794445547406e-06,3.232917955939703e-05,4.623225285465465e-05,2.6575207757151034e-05,3.540337806605603e-05
4.67370334998154e-07,3.0987119053208734e-06,4.7402760217857335e-06,4.845287736950465e-06,7.510745833257111e-07,3.6058266531112454e-06,1.6740438836853835e-06,2.6179461849308814e-06,2.871838486439298e-06,1950605.32820536,258731.4584048241,7.253495394513652e-06,6.126429963044306e-05,4.781594350235717e-05,1.594746464650049e-05,2.1632597150470855e-06,1.748752664428366e-05,8.032362519997435e-05,3.0080661761718455e-05,1.8665870848479542e-05
5.729228466044071e-07,5.0152245212179485e-06,3.9353522936815855e-06,3.4838488242005487e-06,3.710229373170297e-07,3.2017974848392976e-06,3.1591543149026714e-06,2.3141269617747e-06,3.098731735192625e-06,1620482.1539849453,362633.3406618405,1.00900100277177e-05,9.386678678576908e-05,8.730977797337248e-05,2.1344151020991886e-05,1.3304949948604125e-06,2.27959494973602e-05,9.110824534023398e-05,2.154725087223582e-05,3.285213343668994e-05
1.0830692419471334e-06,3.859163510896185e-06,6.134363604593318e-06,5.0798794357819015e-06,2.6537007685507723e-07,1.5576758136130072e-06,2.0357748364966055e-06,3.0038819685170255e-06,2.1951878704728227e-06,1709096.8147555196,258778.19861656358,6.4443024398515175e-06,0.00010619815839395088,7.554621602300643e-05,1.0960175584816608e-05,1.1685093301550486e-06,3.3638158932664595e-05,5.253330741146741e-05,2.3824567825490242e-05,2.7889842009765775e-05
5.838081958855778e-07,5.012309409792979e-06,3.451826278665821e-06,2.6366623042255197e-06,3.0244686107269153e-07,3.900796934155397e-06,1.7040172016896374e-06,3.119380531352495e-06,1.8410289020778453e-06,2329726.611012748,260466.291544911,1.4410353975379155e-05,5.665854978181199e-05,5.2291181607314776e-05,2.095250196211132e-05,2.5806982913556238e-06,1.3362065884745347e-05,4.422384098961765e-05,2.0699458342403134e-05,2.303497551413385e-05
9.30379097229797e-07,5.629981007694046e-06,2.8929672645668598e-06,2.220970905297116e-06,4.869415886569226e-07,1.9015589849229743e-06,3.1822424040519874e-06,2.9387746437957076e-06,2.291832658673295e-06,2518616.5395091074,185799.9754355602,5.15936433652146e-06,4.340251066109984e-05,7.449096767371083e-05,1.4237340133309782e-05,1.5604291692739476e-06,2.5195827931992128e-05,0.0001093381654658833,1.590292865129182e-05,1.8368736421902057e-05
1.0434062861212784e-06,4.174708106744143e-06,4.925632243223783e-06,1.8739570598036358e-06,5.284272897096245e-07,3.1132260762729185e-06,2.2598568227053815e-06,1.4480753964571668e-06,4.487833690916017e-06,1653359.1349453735,199620.12159225234,1.2278934984274048e-05,4.123784416148338e-05,9.172835847924167e-05,1.7262346412883677e-05,1.415563062543733e-06,1.833753859730452e-05,8.160955667656331e-05,2.0439089229093005e-05,3.938167662648743e-05
9.98608724435468e-07,5.424179931385926e-06,3.5405712462314705e-06,5.189665519065138e-06,5.6801464219176e-07,3.567202172155257e-06,2.7567937123417097e-06,3.4245005190159143e-06,4.0448503068449085e-06,3115741.32490514,294236.3798452489,1.3585361195870664e-05,9.723191405834685e-05,8.3661296066158e-05,7.918811559565965e-06,1.2764594324684153e-06,2.1829801766825397e-05,6.196839769392978e-05,2.6730624754126345e-05,3.2143960879596004e-05
