L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
7.853959691000309e-07,5.667327064117886e-06,5.180721915541094e-06,4.501703895813598e-06,4.88857311252642e-07,2.925214133187101e-06,3.2140066174393118e-06,2.010295859589593e-06,3.7883804627303614e-06,3823344.939104909,373163.01488186483,1.049236867792429e-05,5.9980798322160357e-05,7.14913149036992e-05,1.7290804356175746e-05,1.7971839461035128e-06,2.0447882129007264e-05,7.576532710721404e-05,1.2217605603318787e-05,2.2076773519470068e-05
4.927011208087139e-07,5.634101929867766e-06,6.070414028799451e-06,2.4054789400201475e-06,2.7946756400951065e-07,3.798552937801812e-06,1.9987449060564167e-06,2.3439014245579696e-06,1.7168071100463373e-06,1734412.6984718775,313107.8798844671,1.1052106196172053e-05,0.00010082913607020796,9.318820870238774e-05,1.2550380446936495e-05,1.9604348866564514e-06,2.3028561116782142e-05,7.974383914207826e-05,1.8721536930383932e-05,4.121929893186663e-05
6.042512205294894e-07,4.542391456349675e-06,3.2000200055244137e-06,3.0738461100819533e-06,3.638540423847315e-07,3.931906312499264e-06,2.693627282833343e-06,2.8917220069109824e-06,3.668358595044099e-06,2157492.374668589,272063.95230166224,1.179501803773286e-05,4.038129839902125e-05,7.46290247743035e-05,1.706429863858258e-05,1.979621196758764e-06,3.3812346753799516e-05,6.711965503999147e-05,1.462572217460086e-05,1.4315010397665862e-05
8.584592925382332e-07,3.1003066147895523e-06,4.982550316376544e-06,5.364667901844614e-06,7.378753255394507e-07,3.2374924951055178e-06,1.2044325939717264e-06,3.0419229530197577e-06,4.381495700403488e-06,3157646.475766245,243296.53985020798,8.808411083861846e-06,9.272305489230102e-05,3.872011488844625e-05,1.8756559370228134e-05,1.7479091321649985e-06,1.3853892018982812e-05,0.00010491748548040445,1.8725857023721743e-05,1.692874170547649e-05
7.720012494425672e-07,3.841908888829212e-06,3.500965953785469e-06,3.0079309238125723e-06,7.059701701321658e-07,2.0670318738754617e-06,1.723287309622357e-06,1.5482265679130973e-06,1.5762083661062123e-06,2368639.1645805803,351985.2239726873,1.4027492574037014e-05,7.355874181120551e-05,5.869167404675545e-05,1.9975241572611478e-05,1.7998658600845474e-06,2.5482612350241068e-05,9.114043510216991e-05,1.2171867344583543e-05,3.7344305593138306e-05
1.0667679199451474e-06,6.183920312589905e-06,5.65982107785921e-06,3.459230880304529e-06,5.506994072073187e-07,3.1933986393832172e-06,2.696202112654875e-06,3.1255077123425765e-06,4.081084926090066e-06,3430519.9478588174,245235.66577154663,1.1947649771732067e-05,5.56168924301363e-05,3.9076388142144303e-05,1.0952758558884649e-05,1.8255640459251654e-06,2.5582001476742394e-05,8.353722374844052e-05,2.350587273466916e-05,2.4602918619126448e-05
4.779471771943708e-07,3.8947358613769455e-06,4.518812082586137e-06,2.0551958868375766e-06,6.385985378273784e-07,1.804760060740578e-06,3.408091856482668e-06,2.8592643434798334e-06,4.198869295702247e-06,1395937.4246366743,261323.31457505826,8.909580157338786e-06,8.985118567700855e-05,6.421962821765613e-05,2.072938096399735e-05,1.8503929281778514e-06,2.730894958426754e-05,7.29078604312814e-05,1.4765260791564686e-05,4.124750375184998e-05
5.403335588975751e-07,3.4870565793924373e-06,3.259309507717994e-06,2.7181920451946748e-06,4.040960489338796e-07,3.0259521285253035e-06,2.1891181014499526e-06,2.0017205329319346e-06,1.8119226709098113e-06,1421896.705099009,283723.7238494772,5.462962029929488e-06,4.1834783336092145e-05,8.736388369442472e-05,1.989403427397494e-05,2.394970608870856e-06,1.8720525524264497e-05,0.0001176147297717629,1.7389380619844333e-05,2.6133253186180523e-05
4.2132094332183435e-07,4.288901173993781e-06,3.23638642755418e-06,5.386065538595254e-06,7.54737886970222e-07,4.369485223540101e-06,1.3341100619051481e-06,2.85818712097216e-06,2.190805381320516e-06,3180187.0522844256,293466.75331067084,9.394215326296488e-06,5.92046656459443e-05,9.09336148692259e-05,1.4688844827024809e-05,1.6660203286502554e-06,3.493355869293689e-05,0.00011463666038377774,1.7744022721626513e-05,3.3923107206898083e-05
