L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
9.76164641678399e-07,6.999124897505761e-06,3.232304842556647e-06,3.867273308249915e-06,7.717764732191643e-07,3.661978022190949e-06,2.6017280390217647e-06,1.3306012840374116e-06,4.113907624852423e-06,2057077.5535515393,371626.39977456356,1.230417332559878e-05,7.461642646159621e-05,5.917416466789053e-05,1.5559390192447273e-05,2.3904610097051106e-06,1.7270017918614393e-05,4.134683550166231e-05,1.060755338156961e-05,3.958149706595772e-05
8.56898709018087e-07,6.56101597485537e-06,6.0327183396617305e-06,4.7782345769579505e-06,7.274014202460168e-07,2.5850505363944626e-06,1.916280044577909e-06,3.219254368034852e-06,4.362898931688286e-06,2250270.886340856,194099.20477865497,7.549019755462399e-06,8.779426196750186e-05,7.529668559061945e-05,1.8485688018664163e-05,1.6923832641568452e-06,2.8477424468598022e-05,0.00010784167364821988,1.4501376857887087e-05,1.4599402907537198e-05
1.0117487989532856e-06,3.957660299617162e-06,5.901175272287149e-06,4.90333314812282e-06,3.3271882145204813e-07,2.3798278809781473e-06,2.4373688701752305e-06,2.8442636913519267e-06,2.048861184696184e-06,3673724.6677253623,255217.08569062676,1.4258020926735476e-05,9.894796447029105e-05,4.565703409285286e-05,1.4890677197418813e-05,1.8580541722375007e-06,2.001146006205843e-05,0.00010608550377390828,1.6723255632326683e-05,3.613243642403846e-05
1.1198323873048522e-06,6.847840624382838e-06,3.097018921143641e-06,3.3134693432751608e-06,6.668403010099489e-07,2.2448969732547793e-06,2.0450315096082977e-06,1.2624140825524656e-06,3.981607949366735e-06,1798746.2731892145,225297.52595520826,1.237399898836069e-05,5.943265365178126e-05,9.224224701865857e-05,1.450881148843416e-05,1.4214309651929766e-06,2.3115998460021725e-05,9.533203198624109e-05,2.204039457282254e-05,3.4515231079151417e-05
1.1250672510233378e-06,2.5690947089046917e-06,3.985636999871335e-06,2.3602278199095517e-06,3.7116442573536717e-07,4.11775648670618e-06,1.200889463821865e-06,2.085913436554265e-06,4.3149936079883405e-06,1585593.5169952693,172786.2094325928,7.336818598213237e-06,3.9417510186256827e-05,3.4593981209625736e-05,1.0408368768894245e-05,1.3003895941097865e-06,2.9826428734266725e-05,4.704620578201159e-05,2.0589958361248977e-05,1.824728937022321e-05
7.284352250268265e-07,2.7293583139153474e-06,3.132449560537466e-06,2.5287674147197345e-06,3.5746109763977297e-07,2.2160901601118314e-06,3.1106034051798906e-06,1.5409194586505978e-06,4.068507079884802e-06,2283131.9658261,384453.00902275095,1.2645027771966669e-05,8.516693152666906e-05,8.842649206279726e-05,1.632450948431079e-05,1.3591979227619893e-06,2.9764643317321043e-05,0.00010240347417895087,2.91775087835332e-05,3.974086206654474e-05
1.0215389623109403e-06,3.7563529832511075e-06,6.133620051156856e-06,4.6050750745208085e-06,4.965003471656142e-07,1.6494905972219168e-06,2.995543909246676e-06,1.996691508136788e-06,3.2732326924249232e-06,3819541.09591726,285804.4529322355,1.0248994821781912e-05,6.157121605479031e-05,7.128443739355694e-05,2.1814246630588295e-05,1.8621042135539213e-06,3.311648089011047e-05,0.00010841034690003486,3.117905286635721e-05,2.2076355677031518e-05
9.745022571581025e-07,6.635518931040174e-06,4.594881527107914e-06,4.436009209754094e-06,4.444979647064929e-07,1.999693589153822e-06,1.3565450755495547e-06,1.6927527433196267e-06,1.8340650212044242e-06,3697696.647196554,317370.1355532679,7.81357942249442e-06,0.00010061504048993973,8.42268032907025e-05,1.0715530149519958e-05,1.87245159184848e-06,2.0392596968805234e-05,5.1171875766631925e-05,1.19704461540938e-05,1.9997629747965284e-05
8.721925953959285e-07,2.457096987027283e-06,5.293095640271117e-06,5.434874755185693e-06,7.761768944285416e-07,2.153010296636077e-06,1.5717201965645647e-06,1.8749135576108395e-06,4.3247018067222475e-06,1697607.7440663872,361185.38810112554,1.2674015051186728e-05,3.835161178056089e-05,6.254160825359676e-05,1.499363687839615e-05,9.28806827176238e-07,1.7597161524059462e-05,0.00011775473266982785,2.056236978031452e-05,1.9391683732203092e-05
