L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
3.899258535686745e-07,4.281684729238834e-06,4.619837001928221e-06,3.6032643458592586e-06,6.531911172121334e-07,2.332556055657031e-06,1.3412744776801419e-06,1.8702884093400082e-06,4.444684129738059e-06,2793812.234090572,330615.0603096545,8.301271737097133e-06,3.8084984551701597e-05,5.241714137457792e-05,1.605511133322529e-05,1.8440228835707877e-06,2.4281564141305414e-05,4.944083542240756e-05,1.7094018529302278e-05,2.8550219505206898e-05
7.654321884016363e-07,5.769138813602335e-06,4.144531945512136e-06,4.383715169553022e-06,5.587385215191306e-07,1.8386272885983796e-06,3.126724381742703e-06,3.0960602012415084e-06,4.140968349073592e-06,1417383.1158672017,141917.06922619854,9.256511012197532e-06,4.0893015233787684e-05,5.072934520442688e-05,1.609054893676436e-05,2.318438360583574e-06,3.1384689544122176e-05,9.71445166644889e-05,2.8773913922725615e-05,3.1576436620402475e-05
7.294625492067004e-07,7.154853278215514e-06,2.231445404282693e-06,4.2849613850650365e-06,6.531649267016599e-07,1.8509542146076871e-06,1.7812478277477267e-06,2.2720356342202314e-06,2.1453509301049024e-06,3666261.5952599565,318539.3336105472,6.0109129689067e-06,0.00010235193767309943,5.0208626087477304e-05,1.3210365809911987e-05,1.9593934333467503e-06,2.4172353682842103e-05,8.212037672483752e-05,3.0259674743115743e-05,2.4748969802306706e-05
4.842457601248877e-07,4.664178736023895e-06,3.891910733427996e-06,2.806394220083307e-06,7.780522450563186e-07,3.1134283398126223e-06,2.1207917737961748e-06,2.8048090146724807e-06,1.608241456197016e-06,1793967.994401954,355655.26421157684,7.026351323055139e-06,5.875990332366016e-05,4.750261525612088e-05,1.0544131463676016e-05,2.2706620199430993e-06,3.128355078678656e-05,4.448032092381461e-05,2.245967854454404e-05,3.021607125360933e-05
7.80311107805787e-07,3.3482266945928384e-06,2.220032147004937e-06,3.735876840037746e-06,3.173700647624535e-07,3.6025493167849907e-06,1.7142358540114975e-06,2.34879596608007e-06,4.0253300797803255e-06,3056600.257507447,242864.44961737507,1.1818169929823587e-05,6.11699442823719e-05,8.978775001636668e-05,1.1826868522877927e-05,1.952175678744729e-06,2.2951627713139142e-05,4.3773208911858545e-05,1.901781392436584e-05,3.039427794296482e-05
5.489788281783236e-07,6.297063089159494e-06,2.8594119717755137e-06,1.9136930368890163e-06,3.379088840290219e-07,1.8743819289726724e-06,2.965374610269028e-06,2.052286178684036e-06,2.9893083395312986e-06,2491377.729758974,366401.5681224573,6.395928495686887e-06,6.208061668629872e-05,4.8618291172535906e-05,1.4677420956103695e-05,2.0752216789822564e-06,2.9581242082411473e-05,6.230711368339069e-05,1.6501855125844504e-05,3.2581503469192395e-05
7.017402499099854e-07,7.1646251689235325e-06,4.940724227681525e-06,3.202949310734535e-06,5.897992794666142e-07,4.105421914147073e-06,2.758690511531608e-06,1.5811797889201248e-06,3.778248833500795e-06,2409707.448025128,206667.8783963542,9.512037059648735e-06,0.00010588737112009182,7.764947915825284e-05,1.2338447936337263e-05,2.3190820739279153e-06,2.7095880185981145e-05,8.56157344090814e-05,2.768057852409315e-05,1.963099886581402e-05
5.715492926679592e-07,3.234343124129594e-06,5.006681363013772e-06,2.560657982852503e-06,5.247304088816305e-07,3.200988693783087e-06,3.320293598522359e-06,3.2289876383290183e-06,2.62030700061437e-06,1627739.4071231224,230560.24095228745,6.225226242109139e-06,4.703830892951521e-05,7.473849503144836e-05,1.0172119981438459e-05,1.4261853912513054e-06,3.259414944307518e-05,0.00011405413006001743,2.2281529711995258e-05,2.2900138053168074e-05
7.436828700914301e-07,6.94200373555111e-06,2.613059330777264e-06,4.5799963940793674e-06,5.939746551666895e-07,2.6180222616534795e-06,2.463971971315478e-06,1.4674772555638907e-06,3.345038076081386e-06,1631523.4426492066,285364.78506357083,1.3317084939319224e-05,6.767079490490092e-05,3.5507110970636655e-05,1.0570051060604165e-05,1.8682526201665826e-06,2.7082955020400072e-05,0.00011484948170275083,2.9350583949723498e-05,2.2074771692883852e-05
6.459609609985061e-07,6.9818491239952445e-06,2.244132041524953e-06,3.455450999861207e-06,3.223252625221262e-07,3.2920260845287863e-06,3.4344623657582267e-06,3.037361547685953e-06,1.66913666434773e-06,3626202.0969133005,344305.4441690016,1.3434899287765974e-05,5.918537035227475e-05,7.5342641768049e-05,1.4985538152675276e-05,2.599780571424103e-06,2.3166680802576157e-05,9.357271204851858e-05,1.3640770530012328e-05,2.1589269292501722e-05
5.094171287506934e-07,5.5522804370650964e-06,4.772005528347662e-06,3.65319097392416e-06,5.499354526844915e-07,2.4903889767404433e-06,1.8916193815171e-06,2.7574859199119565e-06,3.4897503951348783e-06,3056973.4537668102,375435.5712510569,6.147750573517239e-06,9.730841353701593e-05,4.293589732887175e-05,1.7678073224292697e-05,1.3187382085967805e-06,1.4428479403356532e-05,9.11933143917852e-05,2.604514197412838e-05,3.347947852318112e-05
4.6923072038721914e-07,6.3790184484336955e-06,4.25851603563542e-06,5.363443745251357e-06,3.014062604526013e-07,2.6073542381017922e-06,2.9088687585647827e-06,2.4762172683489056e-06,4.027954499133504e-06,3188376.1085911095,224368.6261952377,8.817928448845695e-06,5.4202128104137094e-05,8.333728551166427e-05,1.3652540400827232e-05,2.356508320557745e-06,3.5190086396917995e-05,6.674629623798635e-05,1.8218454905594328e-05,2.7290254168316332e-05
9.540792355576675e-07,2.4963536632531486e-06,3.865975360014894e-06,4.767793878719504e-06,3.428395561642359e-07,3.8446902800308e-06,1.9859485330403705e-06,1.2653763451687904e-06,3.7469423735522714e-06,3474220.4845002065,386849.75544746866,6.519958852807185e-06,8.131763136593297e-05,4.9198016198650445e-05,2.0203334312062777e-05,1.0349714164962685e-06,1.655171725453571e-05,4.586040765259165e-05,1.6725954801788272e-05,4.053873272763826e-05
4.1160375913589234e-07,3.3111663478934463e-06,2.3007272058592338e-06,2.622901348580316e-06,5.240282189842127e-07,4.483384041387741e-06,2.8112055798862877e-06,1.8236123911489035e-06,1.9482194116349664e-06,3185500.412262663,307659.6877495012,8.860309321526926e-06,7.119201646032429e-05,3.3596097786385477e-05,1.611492390229766e-05,1.426652387936629e-06,2.5001451749883744e-05,6.82779285100671e-05,2.280840027047578e-05,3.828276944134633e-05
1.0222158183599311e-06,6.18903106990325e-06,5.751195405759057e-06,3.220219182531198e-06,4.217603198344057e-07,3.1378340257429524e-06,1.8573410958993742e-06,1.7400067579295017e-06,1.7188856049315159e-06,2183806.313497391,172044.59414494416,1.2599019973653274e-05,8.778690182185938e-05,8.67658242548387e-05,1.42827159098461e-05,1.3007300283962481e-06,3.062414494498272e-05,5.4755342251047225e-05,1.8540290074068026e-05,3.132557541297016e-05
8.195884990950289e-07,6.633526072178429e-06,2.7852506831047697e-06,4.498453371492668e-06,2.845857157543557e-07,4.293246082221648e-06,3.2618260211165154e-06,1.5808573652300762e-06,3.7896962725185556e-06,1645352.6724339977,139522.54500344588,1.4238857046105034e-05,9.276986628885534e-05,9.1308141820138e-05,1.2053092900200338e-05,1.6622560093941417e-06,1.9109338392557498e-05,6.036449871479347e-05,1.4485482090590299e-05,1.476552128032214e-05
