L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
6.07124062052952e-07,3.853015219397555e-06,5.396633756780491e-06,3.955635859817424e-06,3.8098160452413706e-07,3.8096363863234272e-06,2.299879938717146e-06,1.7126010603684906e-06,4.426101975712926e-06,2303689.446362503,261198.71288383374,5.624292011645295e-06,9.415315449566659e-05,8.14504649192498e-05,7.438867652897499e-06,2.2670257733313507e-06,1.5164661054531994e-05,7.472237808790007e-05,1.759386566928226e-05,1.676134831264193e-05
7.873682812824448e-07,5.127088012726325e-06,2.362791509576685e-06,5.322876587938341e-06,3.943019945532078e-07,2.7939716419733236e-06,2.4353490217546484e-06,2.564182071023986e-06,4.393345156898759e-06,2734273.081031444,366175.15280905354,1.1147630611906706e-05,0.00011173386208189647,9.190968784559436e-05,1.8515421002891794e-05,2.406414402233113e-06,2.9132320172933374e-05,6.262797492871242e-05,1.7738313963716572e-05,4.0096049226421384e-05
5.283218812278864e-07,4.327909116107142e-06,6.076877066901797e-06,2.5526442257000496e-06,6.49301220738768e-07,3.1049983216593835e-06,2.8341451360610346e-06,2.0052176244347967e-06,3.038696071727537e-06,1755591.8116830094,382779.7284412591,1.3392847597397755e-05,9.818541969840779e-05,5.724825065401533e-05,2.1401947711010814e-05,2.1104206139590385e-06,2.2827320121703292e-05,0.00010085939756899222,2.085755069393414e-05,2.6586279346005823e-05
4.338758736581464e-07,6.2244244277490844e-06,4.822294432284248e-06,2.134970966307283e-06,2.984235918652684e-07,4.1204169750581715e-06,2.7785902811151408e-06,1.5584751346623592e-06,3.3675859232069403e-06,1314608.320183666,131529.52280426747,5.337823061079901e-06,6.99523815586953e-05,5.110256775792081e-05,1.7312653883644363e-05,2.0357580824420316e-06,2.8085624565951694e-05,7.141742387442074e-05,1.714219762356399e-05,3.9472367997575694e-05
9.832568914399336e-07,4.436279581220584e-06,5.070108506213652e-06,5.064943036903648e-06,5.045271173674276e-07,4.158117893951501e-06,1.2565078053021896e-06,1.97408422621015e-06,2.163940506428956e-06,2796466.863861188,348620.8931616041,1.1126150992442614e-05,6.272725715327785e-05,7.601430620899904e-05,1.9524788344164578e-05,1.7133949048309829e-06,3.1515894181885124e-05,5.441775661554895e-05,1.4644352674689895e-05,4.138475006684941e-05
8.834388106367544e-07,3.1100559373448324e-06,5.173279342957841e-06,1.8874480662004556e-06,5.224813072888625e-07,2.480141058666167e-06,3.2483191243367064e-06,1.6648246558678557e-06,4.455936112458046e-06,1319724.5617920146,276900.91579273844,1.4258170930262276e-05,6.22828706930848e-05,6.748381493871508e-05,8.804120978815842e-06,1.5032122273044514e-06,2.5475973312040603e-05,0.00011009349582177557,1.9706613463862236e-05,2.56101922580936e-05
8.690659645773381e-07,3.1438793340518684e-06,5.772983223844248e-06,4.741876409313901e-06,6.035227847761383e-07,1.895322365574375e-06,1.6112870467975276e-06,3.0162509226819033e-06,4.549640005094922e-06,2779077.486508083,375836.6126517652,6.514607935223864e-06,0.0001027699918937034,6.470943604328558e-05,1.8808621158098736e-05,2.5451433732447956e-06,1.9567603832726246e-05,0.00010383070179092656,1.4486144898470509e-05,4.048028597937316e-05
8.217606108273174e-07,2.68181572154243e-06,2.6372139771152982e-06,4.641577008307623e-06,3.206633229002062e-07,3.1241360128713314e-06,2.999944953785624e-06,3.009682711164737e-06,4.0678992606615665e-06,2325284.720399162,319114.6349130173,1.22793636646434e-05,9.324126510412078e-05,4.603594105258973e-05,1.3586746935285228e-05,1.9410483755348166e-06,2.014981671748175e-05,6.678236989344656e-05,2.49109839147334e-05,2.496380322303574e-05
4.118440679682938e-07,5.883119645588609e-06,5.3122142553192165e-06,5.021680256588604e-06,5.679396570967491e-07,2.903787208988909e-06,2.676787125414805e-06,1.5483790314941191e-06,3.1759417466569143e-06,1864561.78249856,381878.24378025223,6.508206844572147e-06,4.299547402159362e-05,7.324607727544213e-05,9.85876616788471e-06,2.3747068279531943e-06,1.7262624601352537e-05,6.246391647606056e-05,1.8818264522679756e-05,2.518650755641205e-05
6.553695938254318e-07,3.826892822254989e-06,5.5660446907325554e-06,5.182962916185773e-06,7.725229250387194e-07,4.275699061291333e-06,2.3058336274784408e-06,2.913348233033573e-06,1.785625118381195e-06,1765424.903118458,329776.54998508946,1.3399518401615824e-05,7.645522505664113e-05,7.499889300929371e-05,2.0445513931806707e-05,2.4157470056237493e-06,3.128523912137597e-05,8.880747264752118e-05,1.8178452673090745e-05,1.660070911492203e-05
4.978237967579547e-07,4.372649267654534e-06,2.628195200938442e-06,4.783821043227462e-06,4.965427566840631e-07,2.1479871886230513e-06,1.6590188708485866e-06,1.239586775960414e-06,3.676664982578789e-06,3077893.3860024638,333285.42689775815,1.446038224287684e-05,7.360602894583381e-05,9.244645083289966e-05,1.0532258131452814e-05,2.4460190414222628e-06,1.4099150004419168e-05,3.982973608291431e-05,1.2331327124967284e-05,2.8772369192762816e-05
6.204416810776224e-07,6.131776649149375e-06,3.8222237830775865e-06,3.854220934007973e-06,5.017935638022349e-07,1.6498331923566858e-06,1.7800266186614983e-06,1.283730898867578e-06,1.8444717378823828e-06,3416561.165254392,335164.71304210916,1.2553484451475773e-05,0.00010069953054427037,4.934059568851349e-05,1.2694376425452968e-05,2.4657404285299005e-06,1.2361912363064168e-05,6.401864256607299e-05,1.628658922842635e-05,3.0797481613770305e-05
1.042128167109306e-06,5.158397108269965e-06,3.7039578837105935e-06,2.9665026277421197e-06,7.871555239712852e-07,2.6472783671346427e-06,3.0751788271806473e-06,2.6797246853830453e-06,2.1570204561292415e-06,1717598.416190562,367081.88220867194,8.602030767759322e-06,7.62852150547908e-05,9.547110438348692e-05,1.120179013271087e-05,9.368880787834466e-07,1.9139045749883642e-05,0.00010936700475682014,2.4130519348662482e-05,3.068160337337002e-05
1.0522499619770948e-06,2.8127009886962805e-06,3.89896828741905e-06,4.449254327641616e-06,7.050887246515347e-07,3.925998730541949e-06,2.7963984517656395e-06,2.8385033099449326e-06,2.5260862927155773e-06,3107862.049078904,266113.6479223633,8.979421629995821e-06,0.00010123559437082384,4.869328030313187e-05,9.56720675729047e-06,1.1383549249242543e-06,1.9102847290242485e-05,8.626283685762211e-05,1.2956255621295782e-05,3.057880863250672e-05
4.2111196053402686e-07,5.047343112085385e-06,4.245841864207141e-06,2.1328118906674563e-06,5.280180078330139e-07,4.430644438778211e-06,1.7211429890329234e-06,2.2835152499562925e-06,3.064923501000665e-06,1889696.7566628125,353422.814182896,1.490216855495539e-05,6.225582623011055e-05,4.23446858859809e-05,1.683507613643631e-05,1.0769189810718764e-06,2.0249579070824825e-05,6.204681208560905e-05,2.7577412072866437e-05,2.7441070803518688e-05
1.0045429994002776e-06,3.574367899283167e-06,6.0315185910442075e-06,3.045206239381072e-06,5.266978633540845e-07,1.773033282581496e-06,1.9164774296701208e-06,2.0089664986271673e-06,3.6302899856778442e-06,2079750.0615671063,345206.87379377556,7.1025813226971185e-06,6.777766409104409e-05,4.701712556894751e-05,1.4931481345244785e-05,2.5042919168660952e-06,3.617116822927447e-05,0.00011546868663657187,1.857333788808029e-05,2.811797950699556e-05
8.035380456370455e-07,5.683762322945296e-06,2.6225858139878558e-06,4.972200288091751e-06,7.252838598603651e-07,3.5530047809897738e-06,2.5399195579829603e-06,2.0730156541196346e-06,2.3286873666850556e-06,3125261.807941728,243558.14806400816,8.692533101705139e-06,8.267243991568486e-05,6.244077284865805e-05,8.205969713205212e-06,2.5902143126829805e-06,3.455022159138842e-05,9.074653134098423e-05,1.2056465106411604e-05,2.2215793873921838e-05
7.703187085090188e-07,5.211865264067259e-06,3.967278283840923e-06,2.68667182494134e-06,6.000759618902065e-07,1.9563540830700653e-06,2.578432362254484e-06,1.4894201531533568e-06,1.834957005853171e-06,3072210.7883134736,255231.10404306624,1.4574421476127379e-05,6.943100635721081e-05,3.5449950533595884e-05,7.547631207291954e-06,1.5491401574861056e-06,1.2483060409560069e-05,8.16338209581739e-05,2.2132383434765524e-05,3.7785175634070945e-05
7.514158689728415e-07,4.5643309993599305e-06,2.3533216591792367e-06,4.70340631002598e-06,6.517872710298213e-07,2.4753526190867906e-06,1.5378703292954294e-06,2.3565284739301032e-06,4.112219684877652e-06,3804774.97627188,358963.34362913435,9.454704572227714e-06,0.00011003888892590045,5.496278701215153e-05,1.1705590469681266e-05,1.656249943202576e-06,1.8637023315417374e-05,4.742413857925816e-05,2.0912080870377004e-05,2.898651070540116e-05
