L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
7.072511576364359e-07,2.807046718947756e-06,6.100497170660124e-06,3.965134498087386e-06,4.737321075152825e-07,4.41480827956421e-06,1.9052250660025217e-06,3.1341989581098918e-06,3.2981245950467886e-06,2459188.6594010005,234296.404838374,1.4143393632660821e-05,7.42075446430912e-05,5.248032719308548e-05,1.5119538939616137e-05,1.8594293611226936e-06,1.4894884014673441e-05,8.837537407191947e-05,1.4233948706375062e-05,3.507234470542253e-05
1.0043419777378379e-06,3.888996900265106e-06,4.50662072820144e-06,4.20497382108861e-06,7.832918942707857e-07,2.7291150341003636e-06,1.9470304149954862e-06,1.528692586099833e-06,2.7691520364373555e-06,1980552.4865315617,383773.3418080268,6.699118060037703e-06,7.235010687055517e-05,8.441724368479134e-05,1.145384120043604e-05,2.3219018071149822e-06,3.545603155912011e-05,4.528339365554217e-05,2.2725683564626323e-05,2.6387659767051576e-05
9.438435297125555e-07,6.1982897427851604e-06,2.4644751617316394e-06,5.16415462930001e-06,3.6718320139436695e-07,4.404075328175677e-06,1.3098065735573699e-06,3.3338483652158568e-06,3.6702122232654982e-06,2984571.7357868333,325611.1163088946,6.809813678317421e-06,4.4628403130661096e-05,3.552681873561188e-05,2.1476183172721547e-05,2.1609616540152256e-06,3.189124642266644e-05,7.371941647263256e-05,1.4311883725892851e-05,3.686990525893683e-05
1.0451544447081184e-06,3.201836858958311e-06,2.136698726784974e-06,2.275268024697558e-06,7.139545749664367e-07,2.990147824625428e-06,1.597015593495768e-06,3.2818662348372383e-06,3.1228421385348794e-06,3403643.2207393735,240018.58315867232,1.1149051265641125e-05,9.326122350710397e-05,3.2631847891556614e-05,1.223907721182561e-05,1.2541199623050254e-06,1.294389539272962e-05,5.206716238502666e-05,2.8670789399911637e-05,2.630628726187664e-05
6.749029104746816e-07,2.756197459126126e-06,5.561629251226396e-06,4.30350606694349e-06,5.076522037796405e-07,4.295403766899293e-06,1.7100638684087058e-06,1.9967504740861583e-06,3.849927577825196e-06,1792824.6112598467,388811.7458797436,1.3934795763535011e-05,6.826830919934563e-05,7.133428547884342e-05,1.712895141955961e-05,8.767158045385622e-07,1.2298755627085521e-05,4.6269441599010296e-05,1.494428751312805e-05,2.3269708230089975e-05
1.1303048669584145e-06,5.80117376506613e-06,5.885517661484529e-06,4.592390144157171e-06,3.663778793532231e-07,3.866794490207198e-06,1.2514810979975341e-06,2.4024926049100917e-06,4.447803513721189e-06,1394139.685682193,374565.6840226363,7.938343400783015e-06,6.044371810800851e-05,5.512671409980531e-05,2.111692898283596e-05,1.6045250195152288e-06,1.4613240976125409e-05,0.00011297891458915867,3.028814117653063e-05,3.2172206789695064e-05
1.0644004808903629e-06,3.2891328160547823e-06,5.011078844527093e-06,5.162559453673047e-06,3.550988789559281e-07,2.756970843322021e-06,2.6470632851389983e-06,2.502616525936121e-06,4.453183325138969e-06,2958274.992633211,241469.92727917762,1.4938092108457368e-05,6.893770684347449e-05,8.151959183195179e-05,1.2563235761374346e-05,1.2095364008144397e-06,1.6864282541642477e-05,7.666322563709501e-05,1.8127005651647452e-05,1.4995107985912128e-05
5.422223896923427e-07,5.307770319329405e-06,3.6899474464077485e-06,2.71457782359424e-06,5.08121966006958e-07,1.7501772434780274e-06,1.6945908552277752e-06,1.5760733242534372e-06,3.1481857449427127e-06,1309659.2324073352,227990.10114065564,5.237948101707837e-06,0.00010511228859632954,7.291922688814672e-05,2.0545768125228137e-05,2.0136607996969163e-06,2.3350238695347276e-05,6.961764594186931e-05,2.5340750495295817e-05,2.8792936774237294e-05
9.487563226233346e-07,4.420723425613756e-06,5.01568664468688e-06,5.400679649881209e-06,3.815613968442231e-07,2.764958639442519e-06,2.7347210506554804e-06,2.5421686106008566e-06,1.6375828392651278e-06,3673933.387911382,329836.93436032615,1.4342610091041052e-05,0.00011139582422670016,9.090976108319391e-05,1.3978401955698148e-05,2.6156680246051494e-06,2.9431847241485482e-05,5.976341869195209e-05,1.9920020373457406e-05,3.465905977514742e-05
8.886414958151234e-07,4.895553962975588e-06,5.920974411217043e-06,2.9416506294508643e-06,5.366017388886609e-07,3.2383171045092538e-06,2.6285801733105236e-06,3.426627943265411e-06,3.518553201327574e-06,2914576.0972184967,207257.04356115218,1.2153100445266512e-05,5.241454038126605e-05,4.6973562859891846e-05,1.9967069974093896e-05,1.8713727969192455e-06,3.393497535634539e-05,9.19035599859729e-05,1.924294393120037e-05,2.0533108454566408e-05
1.0595163165798403e-06,3.4807693153299633e-06,3.2787160413201866e-06,5.126197096971102e-06,6.459896074579012e-07,3.2284936326092334e-06,2.873573295843433e-06,3.4882145403950982e-06,3.9380677376141935e-06,2542332.221374619,365617.43700204074,1.3148040979816459e-05,6.779001541068315e-05,6.322854661493131e-05,2.0088867502246146e-05,1.1718436017931602e-06,2.5414858082942203e-05,9.716805616771866e-05,1.9798749362366968e-05,3.489552027384764e-05
9.916607122790626e-07,4.325086784570782e-06,5.025469311392325e-06,2.364186779324945e-06,5.864440560452285e-07,2.868353923262886e-06,2.2470851765840805e-06,3.0347471318429027e-06,1.7461903154600816e-06,2168006.610844448,232494.3304682923,5.8895558517460255e-06,9.337343633236732e-05,6.548437362987899e-05,1.7401811885504093e-05,9.273455746915929e-07,1.778367401523047e-05,6.368064901777439e-05,1.050909864560264e-05,3.7644024019566346e-05
9.108009827114114e-07,5.365375169286672e-06,5.74155142257736e-06,2.13633857744786e-06,2.8614585728227305e-07,4.506684871062033e-06,1.1817658444104885e-06,1.5938122290511458e-06,2.763275408275491e-06,1925171.0959241362,165062.81433353876,1.2155433599784564e-05,8.380187047137362e-05,5.600810278494499e-05,1.580179317957235e-05,1.606901337098967e-06,2.274972288349857e-05,6.202842922638886e-05,1.5256801234281573e-05,3.0391733070574852e-05
1.0467905661222145e-06,6.90155235930576e-06,5.729841625033998e-06,5.01252685728549e-06,7.844038630698865e-07,3.4325156705754793e-06,1.530510807991557e-06,1.7006197752625257e-06,2.0178873190703046e-06,3210441.9122352325,270849.0736542511,1.2944889716440178e-05,8.950096934117111e-05,5.876664605950919e-05,1.0276932478112706e-05,1.0929302719623132e-06,3.2793816715456565e-05,7.950371877609507e-05,2.143323600483967e-05,1.7982955353988578e-05
5.194187877670249e-07,2.7395034490467155e-06,2.840932099472407e-06,4.299622072463876e-06,4.3445184809834705e-07,2.2029837220566186e-06,2.367775778257115e-06,2.7806683917455183e-06,2.3397253516760733e-06,3188508.0127241723,256054.33252195807,1.3356851167041753e-05,8.014134930390818e-05,4.616648406464044e-05,1.6251946914638864e-05,2.376396158121438e-06,2.262447039539395e-05,9.09697160468774e-05,1.1168297078988861e-05,2.8245705903850006e-05
1.0159614998924158e-06,5.751559873429022e-06,3.076915545920725e-06,3.7825507339474855e-06,4.7266949221479985e-07,3.368756524175644e-06,2.49594163453721e-06,3.341396979393516e-06,4.427832429165622e-06,3180048.9272078574,371399.67825804796,8.629219474191269e-06,4.771620473152831e-05,8.56858732876181e-05,1.1154193129557547e-05,2.240904342557371e-06,1.2319630855754581e-05,5.612692921779565e-05,2.394577390506145e-05,3.686040981561572e-05
6.66924200305211e-07,4.795673060843753e-06,4.5602500850989295e-06,1.8852217927591169e-06,7.037621198705517e-07,4.428111915625011e-06,2.2177528696570733e-06,3.060959893762448e-06,3.1492456184826567e-06,2491315.4366916195,237846.30474054068,7.780354131934118e-06,4.51824956973611e-05,8.569382997435715e-05,1.7850215368734528e-05,2.113889207170099e-06,3.409974676849177e-05,9.385855120160851e-05,1.3505844986146095e-05,3.2122002625284506e-05
9.883967511639285e-07,5.286532912640344e-06,3.17938572966305e-06,3.269163079531382e-06,5.346774309203298e-07,2.483729515530401e-06,3.357640583667218e-06,1.788772490902129e-06,3.1658608451611584e-06,1634894.649038727,265618.59285399684,1.0143463801321633e-05,5.73685930216963e-05,4.595921345740476e-05,1.9080937581999228e-05,2.5877650649462065e-06,3.3597018020538624e-05,9.567254298879633e-05,1.187727136996774e-05,4.009086583158709e-05
4.974100459347405e-07,2.7822585427452706e-06,6.205517330950297e-06,2.599798906942334e-06,6.399043062981431e-07,1.8698438137438096e-06,3.1373671953076885e-06,2.7858632708278106e-06,4.419194204131752e-06,1602053.8858185224,249391.71753936203,5.402960485220971e-06,4.0940002153836575e-05,4.577220378154207e-05,1.1899675890499838e-05,1.9263660826065208e-06,2.7919952566016437e-05,5.407768760902872e-05,1.2312074666592987e-05,2.5291238556702057e-05
5.118362220648868e-07,2.9824135204388947e-06,2.955255527695945e-06,2.596835450672131e-06,6.494496640366779e-07,3.756800004817175e-06,3.214000082848326e-06,2.9146121312920837e-06,3.350894214703103e-06,1457005.808496988,368388.0998609557,1.3719002128971497e-05,4.588913166568003e-05,5.8058046016883465e-05,9.575424031335612e-06,9.300606924233835e-07,3.345325863751308e-05,7.77849010497067e-05,1.7147319214199304e-05,2.5150025956188735e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
5.873265216693367e-07,3.708315670326401e-06,5.261969612505715e-06,3.873742702023467e-06,7.146731506764243e-07,3.4171556919550453e-06,2.1787043618827032e-06,2.2349404661260533e-06,4.056110384077782e-06,1281973.1072754636,144214.9431488091,1.278405683696128e-05,7.0815210902879e-05,9.389281756075346e-05,1.4873708437170162e-05,2.3530297766134397e-06,2.911171233452234e-05,6.0722862118444165e-05,1.5064976960760317e-05,3.745179188131234e-05
1.038119965183537e-06,5.7276560296413664e-06,5.467967021055424e-06,4.603366561600416e-06,7.768883174418062e-07,4.319470118659834e-06,1.6448575030791195e-06,3.201712884582861e-06,1.738428084013509e-06,1625788.831955068,194072.92095010902,1.2111156469566787e-05,4.990743501612276e-05,3.811922270853705e-05,1.952034558122285e-05,1.7239340954962002e-06,1.9998959871444658e-05,7.4303967024655e-05,1.7949216367089508e-05,3.478938031219075e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
