L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
4.5651567173658137e-07,4.21623816545254e-06,2.263735646277947e-06,4.974322434527324e-06,6.097673913862288e-07,4.041754709042385e-06,3.186154133205845e-06,1.9759423112047896e-06,3.5713367371450207e-06,1489429.9395158007,218275.26262884398,1.0237772878351955e-05,5.243814320790875e-05,5.387176485005111e-05,7.457726339824831e-06,2.265088987165862e-06,1.526856278068479e-05,6.508665877500644e-05,1.199369692246636e-05,1.7324265011426024e-05
9.635947835395898e-07,6.984953017173192e-06,2.3983920959882134e-06,2.4980553861243694e-06,6.404775843466375e-07,4.028971263525338e-06,3.0321816261245977e-06,1.979137841802646e-06,1.7444425156316722e-06,1551608.2636341788,189931.65679099865,1.159638712955425e-05,8.172912461108031e-05,4.659209576135112e-05,1.1278521101614615e-05,1.086304788188764e-06,3.368929036373421e-05,7.32475430496379e-05,2.1859017236533183e-05,2.2242216884754542e-05
5.47985037543526e-07,5.6867053614901004e-06,3.98112885545992e-06,3.4317829151860066e-06,6.025967411136681e-07,4.23332251240794e-06,2.017306674811009e-06,3.0670366492472446e-06,4.071492390499894e-06,2761599.460490042,273941.7770159342,6.0179076462800515e-06,7.103068878130783e-05,8.399014876946435e-05,1.3988921814707526e-05,2.236868658550686e-06,1.2264317578356697e-05,5.387084720932651e-05,3.05974846944231e-05,3.162838463469538e-05
4.1217717634578363e-07,3.991989934370364e-06,4.026501581736607e-06,3.327854857968457e-06,5.612875421018431e-07,3.80459980160284e-06,1.8779863928762232e-06,2.0842558063542708e-06,2.2897472982224246e-06,3304860.5481612836,271921.6061958881,5.869510674657674e-06,4.1096473482098886e-05,5.5435118846821545e-05,2.0621060715903565e-05,1.9320320054335685e-06,2.6910178567663414e-05,6.77702472148e-05,2.4335801546887874e-05,3.493945084615154e-05
6.352251743389919e-07,5.386570736710715e-06,4.573686611923221e-06,5.117835629896372e-06,2.9302256630509137e-07,4.5393134900000766e-06,1.9040362723795461e-06,2.5573394434204863e-06,4.121808521728177e-06,2213233.2018211973,299020.87525471224,8.436989769732147e-06,9.71877152941624e-05,7.846195996964877e-05,1.776358570361129e-05,2.337286687059734e-06,3.291383279051397e-05,6.079882497912713e-05,1.931138265886339e-05,3.692136681106829e-05
4.454116676652662e-07,5.52063011413083e-06,2.8277134195011662e-06,4.883799700214767e-06,5.264630023826753e-07,4.465149856602337e-06,2.6704606324798255e-06,1.891723411520064e-06,3.0970372613336396e-06,1531152.6738747214,268828.1363508014,1.2821125612271674e-05,9.666911673968559e-05,6.642896668425002e-05,2.1816348425687607e-05,2.0512432423963584e-06,1.602282904468414e-05,0.00011870520273910653,2.478290790090819e-05,1.7695261216400845e-05
4.4399288675602305e-07,6.361538336811502e-06,5.257572890385582e-06,2.008845004655049e-06,5.716526652199537e-07,2.119768096383135e-06,1.6178267438577711e-06,2.621920131287176e-06,1.5625865374366078e-06,2904111.5330736623,231733.9785190197,7.362023981027343e-06,3.836092272899067e-05,5.951495281036626e-05,1.1118363928349793e-05,1.4896432831293922e-06,3.510867395602921e-05,4.6737752426294166e-05,1.5053778764848418e-05,4.070448280797478e-05
9.98237661795507e-07,6.038254197753586e-06,5.673560784499509e-06,3.1529408498523724e-06,4.4884108577585513e-07,4.262462641018442e-06,1.7949343765450688e-06,2.3893355667364297e-06,2.2451546604731123e-06,1561269.8103953179,387703.91557682597,1.4575411729936749e-05,8.208105202933778e-05,6.563460765043162e-05,1.4674740805558487e-05,1.0835598681935066e-06,2.7387549209775657e-05,6.69078338663364e-05,2.3786544493835625e-05,3.671491124834629e-05
1.1328148227117787e-06,3.8003912638993387e-06,3.9530628840040115e-06,2.433280350156307e-06,6.564287848647691e-07,2.593526648670941e-06,1.3023349292490465e-06,2.463840278866329e-06,2.364601862427888e-06,1577872.141651916,171289.55191180095,1.3410774569699015e-05,7.886541921662522e-05,5.127412420483718e-05,1.6096246896347103e-05,2.2150599652690656e-06,3.3038300379334e-05,0.00011813949124948306,3.0303859953483295e-05,2.225400548741036e-05
