L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
1.1154532197486426e-06,6.485625224399164e-06,3.7532286046560087e-06,3.819209107303508e-06,4.564274257934467e-07,3.8836375986983894e-06,2.6935537557573495e-06,2.7719979651479987e-06,4.535816569260592e-06,2238205.49775503,205959.84410421265,5.557266814938731e-06,0.00011101437004060087,7.499940856846781e-05,1.279289708515053e-05,1.6925308381476249e-06,3.628145755078831e-05,0.00011408672430313665,2.340146994749331e-05,2.0178659404206855e-05
9.164272061614765e-07,3.8930408094566795e-06,4.677400258585124e-06,5.0492960756663646e-06,3.109917282580902e-07,2.9822278129116553e-06,1.5296711443113366e-06,1.8319526239120097e-06,1.6704344241410283e-06,3382551.7091683657,361277.37515430164,1.2203498353216255e-05,9.415714007545257e-05,7.233156441996757e-05,1.0603424599270245e-05,1.1461135379204152e-06,2.5827185881649972e-05,0.00010138766892584838,3.0316722699820536e-05,1.8654044078879535e-05
7.084721164934185e-07,2.465704915536421e-06,4.409034036976199e-06,2.3297987167540445e-06,3.741907640290885e-07,2.8806261108039597e-06,3.14106964569307e-06,1.4407165209748403e-06,4.342421075052848e-06,3524909.9859004146,382813.6964611018,8.294248794429495e-06,8.838967948626128e-05,5.387721109202547e-05,1.3940860597454506e-05,1.8041487458669333e-06,1.6894678677537632e-05,4.516281417554904e-05,1.3839243946657846e-05,2.6956222963331474e-05
8.552363818729219e-07,3.824874694483993e-06,2.525883142907213e-06,2.7204850781704526e-06,7.917742327616017e-07,2.228669912119327e-06,1.7013200357515256e-06,3.190959105161606e-06,2.8157077151728846e-06,1919245.0901213961,259310.22962549474,1.3411483925972017e-05,6.475963061655764e-05,9.072278580673154e-05,2.1822507458928945e-05,2.063399892982031e-06,2.190171416926074e-05,7.015192337820502e-05,2.6809486742250787e-05,3.728094527072162e-05
6.578470544285405e-07,7.102165116709403e-06,3.8140124287720066e-06,5.317284820965317e-06,3.5205620902150887e-07,3.499187607441045e-06,2.8356110952919927e-06,2.146153991826223e-06,2.6020311388167336e-06,1866677.1531409926,214162.99823567044,1.2115296563164454e-05,0.00011067211108996699,3.565908337015728e-05,1.9065440453676767e-05,1.0992062082284182e-06,2.0380611127618547e-05,4.184643029912724e-05,2.5833037092578156e-05,2.6807882394787053e-05
9.472385165200093e-07,6.730929343777284e-06,4.396633205336155e-06,2.886801116157863e-06,5.986248316532956e-07,2.871046140574964e-06,2.907723038547301e-06,2.998466716669082e-06,2.737058195382164e-06,1662542.5744961486,229199.60551783422,9.805047631149235e-06,5.5144472700039565e-05,7.782890413283297e-05,7.460523257176903e-06,1.5798210023788946e-06,3.4252039471120034e-05,7.224090676045939e-05,1.2098603961581549e-05,2.84344874722458e-05
1.1432921739680693e-06,6.966916910372566e-06,5.996303769827995e-06,3.4475339654391916e-06,2.991841681730896e-07,2.9491903852735694e-06,2.524238421272447e-06,3.3255713661856485e-06,2.715085564545739e-06,3236338.861557989,392047.31739417254,1.301016076443294e-05,7.457574424510483e-05,9.387743585634813e-05,9.484312394610417e-06,2.363998070673579e-06,2.2079262156287065e-05,0.00010822527521434521,1.3412658361710749e-05,3.090964236692603e-05
6.236890910320246e-07,5.516949074306098e-06,3.782517533613437e-06,2.7780188080768415e-06,7.474104471474357e-07,2.2914242487165467e-06,2.0603693737679065e-06,1.53183691813528e-06,2.7622594675463873e-06,2123841.7732166355,344417.421691196,1.0488741392669408e-05,8.907499515117628e-05,3.598683730802578e-05,2.158276317110387e-05,1.3625721108001428e-06,1.2324183551287018e-05,8.85946750410625e-05,2.0842368044433307e-05,2.6675987227256095e-05
4.863200589851724e-07,5.383748071457269e-06,5.144886029433031e-06,4.01462268404122e-06,3.113979550109534e-07,2.3156836707067312e-06,2.9602161125560763e-06,2.466501401323593e-06,4.375543405620366e-06,3638650.481433457,298964.339737151,1.1029039336707212e-05,5.7006466723718365e-05,6.968544111613164e-05,7.89787892904492e-06,1.6185809972681002e-06,2.545561575245642e-05,0.00010114213429590922,1.4216182198212242e-05,3.667894664048492e-05
