L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
9.454241441687698e-07,7.203514685669554e-06,5.593104292187711e-06,4.573582069425813e-06,4.795509528896296e-07,1.7419281292990756e-06,1.6088967510254467e-06,2.9717421645908465e-06,3.259612021264029e-06,3549578.761454372,385664.29591973824,1.4183449099250872e-05,8.868028830198824e-05,4.4788093120442935e-05,1.8367223609003986e-05,1.6688759509397744e-06,3.098095352893736e-05,7.71686042024397e-05,2.1655289913579497e-05,3.1193878083648826e-05
6.028797800794196e-07,5.86053086668203e-06,3.7870733828629287e-06,4.748677392452811e-06,3.5798993868455374e-07,3.914494685507616e-06,2.020144125652789e-06,1.4224134888711104e-06,2.3963301972690765e-06,3075772.2520038574,286842.25508775184,7.937066146357868e-06,8.480414040024069e-05,8.576155218029913e-05,1.830170790670951e-05,1.8991022235462504e-06,2.7257827553847108e-05,4.386396646507363e-05,3.1057341147386285e-05,1.4917174385751905e-05
9.328182889790601e-07,3.722335002011238e-06,5.450255405889373e-06,4.2664387508535505e-06,4.6209266118603363e-07,1.6745211378172148e-06,1.8348952569047516e-06,1.6033057436566555e-06,2.342906320470635e-06,2053686.343498958,244270.83027674997,8.692151463743136e-06,6.674857649436153e-05,8.838269747816058e-05,1.5627332993457696e-05,1.4868827222079708e-06,3.03817131728939e-05,4.948637131578185e-05,2.8685587170511794e-05,3.8521670968639765e-05
5.837203444876871e-07,6.688184842599702e-06,5.863839742853055e-06,3.93021797487751e-06,5.618176000492384e-07,3.3646154652180576e-06,2.9033818105521354e-06,2.0039650398042206e-06,1.9611965541008435e-06,1548240.7681966175,308367.06525964075,9.370220142210739e-06,8.386103416231144e-05,8.203754837871342e-05,1.6865596159495625e-05,1.2693023137727646e-06,3.3254212564645915e-05,0.00011115005145592109,1.4768952140665824e-05,2.053005092539414e-05
5.393249926643236e-07,6.82558197322502e-06,5.817095808512324e-06,4.828843859461703e-06,5.663712166462123e-07,3.380824289041737e-06,2.845015841355635e-06,2.7157062038332266e-06,3.179737583520251e-06,2292146.183669827,354747.8324490538,5.933133899540012e-06,4.182015206397012e-05,6.231587506426965e-05,1.213212881114592e-05,1.3869301236138953e-06,1.2673366457157878e-05,4.6200227687659225e-05,2.1570504170077684e-05,2.2310724190213868e-05
5.633095883420541e-07,4.75512014989798e-06,6.108776100590182e-06,4.063292366061389e-06,4.183133508293098e-07,4.013873775009052e-06,2.9986667885048537e-06,2.095226515764221e-06,2.6483703987310135e-06,2815217.6415316802,344049.3009661268,1.1747982899218717e-05,4.397337952474882e-05,3.540051509496223e-05,1.87428842118997e-05,1.400682623912836e-06,1.4640196168051403e-05,5.872529432943751e-05,2.7181064660834747e-05,4.1705268715463815e-05
6.129357269889669e-07,4.910509037371464e-06,5.5258034300197296e-06,4.535137940761768e-06,5.443818963249385e-07,1.9913701174051804e-06,2.9500561888063667e-06,2.3858005982525415e-06,4.277294032905131e-06,1610661.3797542471,157747.5369763091,1.2305306979115506e-05,0.00010509595245590508,4.601257221515031e-05,1.740818161496537e-05,1.7354323894961277e-06,2.3207366897368982e-05,6.183047387580528e-05,2.368788800795093e-05,2.682831488863753e-05
1.0834467058277233e-06,2.840325382660137e-06,4.832912619918081e-06,3.1217766742728986e-06,5.159876347650404e-07,3.0370754156177542e-06,2.0664016901868786e-06,1.8328438129392127e-06,3.462382294572673e-06,2208512.678812371,218456.0949167114,7.034099578845369e-06,0.00010897959892876966,5.926443127122069e-05,1.3380184313874615e-05,1.6337321076682332e-06,2.723289484379749e-05,5.3288351141455684e-05,1.2547789509671776e-05,3.680182273788039e-05
6.173993964329754e-07,3.85768376847082e-06,5.359931797546945e-06,4.992553843437086e-06,7.574632279667005e-07,1.9916040233290676e-06,2.898339436673006e-06,1.3708202347181755e-06,3.1623126917609377e-06,3216962.0786801423,250362.50516982278,7.39629424033618e-06,0.00010576834102964296,8.51680552500843e-05,7.834928664113306e-06,1.5111992509986604e-06,1.588244714269422e-05,4.687914451322372e-05,1.9745713536994892e-05,2.8701046050272487e-05
8.278637350310089e-07,3.7864449074979607e-06,5.7726466187819596e-06,4.399921308735057e-06,3.9493866908967295e-07,2.942900590904975e-06,1.705395595323152e-06,1.3707058087122219e-06,1.9375719323323814e-06,1397529.0717718427,164514.57639648806,7.697173393632498e-06,3.9619352926186134e-05,9.420068307205073e-05,1.2328079486059981e-05,1.3001493365013555e-06,2.8567779277224014e-05,3.9732572584597796e-05,2.1591726292597533e-05,3.865131021999941e-05
4.351522093240268e-07,3.995436745063642e-06,4.987260882042349e-06,2.444788768764622e-06,3.7469231398059125e-07,4.5296056332726135e-06,1.942694866351237e-06,1.7528423989486162e-06,4.4732768837698845e-06,2975810.750352824,315263.01984441647,1.291655744469826e-05,0.00010252269071847835,7.445059802295903e-05,1.9131339164635454e-05,1.8050461251249496e-06,1.25340708276925e-05,5.2945590073098506e-05,1.267372668112853e-05,2.8388143633785858e-05
1.0446970257707204e-06,4.637477812220075e-06,3.970263679660715e-06,2.486042091638119e-06,6.96180076357846e-07,4.111168622888828e-06,1.8161493968012691e-06,1.6735433421578548e-06,4.016115138375782e-06,1859308.8536684676,147555.74756896627,1.0074342880403875e-05,4.0393903277362864e-05,9.033943052615283e-05,1.3510457954328428e-05,2.2187234990944648e-06,2.3875721586822556e-05,8.763592831881861e-05,1.745029388091521e-05,4.0825382068825094e-05
