L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
7.640000000000006e-07,4.829999999999998e-06,4.16e-06,3.660000000000002e-06,5.290000000000004e-07,3.06e-06,2.340000000000001e-06,2.3300000000000014e-06,3.06e-06,2559018.000000001,261903.9999999999,9.999999999999997e-06,7.449999999999997e-05,6.369999999999995e-05,1.4599999999999989e-05,1.7500000000000008e-06,2.43e-05,7.929999999999999e-05,2.1000000000000002e-05,2.7899999999999977e-05
1.0641451556971044e-06,2.678111872781971e-06,5.185484583489539e-06,5.0700665318387835e-06,3.9760388173718327e-07,4.064159456402779e-06,2.4963044449006185e-06,2.2915633369504656e-06,2.3445660182941273e-06,3596082.1311639627,282372.7049471226,6.89959122455336e-06,8.775821280554907e-05,7.805451813335435e-05,2.1856296834001896e-05,1.5701279649347273e-06,3.3228142901584725e-05,5.6558309984755824e-05,1.934230161798715e-05,2.3385950664417993e-05
6.35632571250099e-07,5.886017852605056e-06,5.092133560432622e-06,5.4041840546920994e-06,2.863876401881772e-07,2.375632405863876e-06,1.434228903401924e-06,2.6169393861470553e-06,1.9655228030043477e-06,3621697.2739460943,336423.07753538527,1.3434105854744236e-05,7.49837614186396e-05,6.774320715570675e-05,8.066129700143853e-06,9.605865418923852e-07,3.461721126893623e-05,5.023288332206449e-05,2.4892108254131067e-05,2.0234070371644713e-05
1.0094190500161844e-06,6.289483816510211e-06,3.7694084316029016e-06,4.893085450040287e-06,7.716642555671501e-07,1.914514525499869e-06,1.316896401205159e-06,3.432258936368691e-06,4.441587891138781e-06,1897838.6433358865,346197.06441992294,6.072463186419175e-06,9.903923860837116e-05,6.973739273014642e-05,1.0767798334746016e-05,1.0171815546915643e-06,2.6101899716696724e-05,0.0001002161223599855,1.2407099186141297e-05,1.9065636695504263e-05
4.1385622205409066e-07,5.9718440896092525e-06,6.195820168844813e-06,2.4918181314745386e-06,2.995306343503052e-07,3.252110103247587e-06,2.5148546864228363e-06,1.9915617438325304e-06,2.287692574925286e-06,1327533.8150235268,300359.1902432078,7.880185884350405e-06,8.81557054177438e-05,5.65488225228894e-05,1.2132406797101833e-05,1.6636908543853146e-06,2.9016206324455416e-05,8.14663415528128e-05,1.4868315940503325e-05,1.5483872006885147e-05
4.4134932009889246e-07,5.650884744208415e-06,2.3308213985286253e-06,2.2371895547217123e-06,5.159564453814346e-07,1.7777311623240226e-06,1.244770043333546e-06,2.655308328168876e-06,4.2692332739775264e-06,2516109.938264577,350338.6404479368,1.2089873799772209e-05,0.00010676072975355054,9.391646593531897e-05,1.5887090610443413e-05,2.530631837572882e-06,2.9289887913819144e-05,7.64986538667661e-05,2.9715536785658006e-05,3.0120703133646484e-05
8.366197770535669e-07,5.02772500628121e-06,3.6350430858574708e-06,3.572558476180439e-06,4.4504589675533826e-07,3.9016068806174595e-06,1.8753277072962287e-06,3.4454031671096766e-06,1.679753609481205e-06,1971885.6322024378,321165.80473612814,9.642672233505862e-06,4.6185501741435975e-05,8.712838074895821e-05,1.3777719833430588e-05,1.2833965428136925e-06,2.858750787858223e-05,0.0001026023887261859,1.8590283848764778e-05,1.804605183354131e-05
7.867804647153154e-07,3.0179007622583475e-06,5.0320550016638775e-06,3.3092133561021875e-06,6.136451940634152e-07,2.0789834173509908e-06,1.2631216058291116e-06,2.5328834009318953e-06,2.25867985390384e-06,1316119.4670077574,205519.23463344708,8.195903869556624e-06,9.981011840666417e-05,7.336289352121557e-05,8.215763290593849e-06,2.395503665001828e-06,3.6406553074151815e-05,9.279503639797267e-05,1.2734389735196603e-05,4.067187484106991e-05
7.019688754172843e-07,7.040436437118497e-06,2.4230275817767054e-06,4.545294296429375e-06,7.112020613358398e-07,3.926765414292734e-06,2.6533122793494242e-06,3.4523176357583783e-06,4.2314437520218816e-06,1528067.4198636962,351338.07475503697,1.4090941756538146e-05,0.00010789610425003325,4.004143905884789e-05,1.1946549042980555e-05,2.285897261379497e-06,3.5001287820902656e-05,0.0001012469237414297,1.0711784499146813e-05,2.3411659141474302e-05
6.382515968448235e-07,4.3627279228896675e-06,3.7372313422549382e-06,4.852915838359212e-06,5.839454084980595e-07,3.390468741752935e-06,1.4609454986892726e-06,3.421991967134985e-06,4.481165029287443e-06,2351322.227245846,280281.0562209181,1.2856273777645774e-05,7.998475942750394e-05,3.750262841017189e-05,1.9425581729925852e-05,1.1797695445938052e-06,1.5582060639278966e-05,9.421988597918967e-05,2.931894042807669e-05,1.5604805876206453e-05
8.576048461978122e-07,3.462874104362796e-06,5.286864819840781e-06,4.330621179584766e-06,5.751360425261644e-07,1.657751561029873e-06,1.1971576759320071e-06,2.807892170230835e-06,3.537445141790397e-06,1587994.0828059902,153283.93123746844,1.2057506845566886e-05,3.755880453962553e-05,7.500460828639329e-05,1.8081329877436506e-05,1.42166056172775e-06,3.4947490163376416e-05,7.365104566166835e-05,2.4528533025993257e-05,3.6806554363830834e-05
7.167400495471795e-07,5.879442338369533e-06,5.261364091361944e-06,2.3397340760969575e-06,3.2641047579782547e-07,3.247501904506298e-06,1.8173998175077643e-06,1.2101689349257247e-06,2.438394986902383e-06,1809453.472327408,369534.02403394255,6.399034503407457e-06,3.974666516702492e-05,5.450134392715486e-05,1.1370989613804234e-05,1.6246951878754286e-06,1.3089379132490135e-05,0.00010548049754343295,1.7302566427418053e-05,3.636493019612591e-05
9.442139292503997e-07,7.2170219275779654e-06,3.2608550356000238e-06,4.402339710078187e-06,6.40328227449229e-07,3.5745014685704416e-06,1.8756165638203372e-06,2.5928948074233895e-06,1.7115680764558882e-06,3186119.347946991,252071.05296801165,1.1118213351620724e-05,6.79787180572888e-05,5.1898068268597335e-05,1.793756223388635e-05,2.3787289578723475e-06,1.2761987401896148e-05,0.00011228008206265985,2.9107403556031895e-05,2.6876751477916086e-05
7.77779818767442e-07,3.649615888552036e-06,2.868495511940782e-06,2.0453444820007445e-06,3.726928034000755e-07,4.401481376399749e-06,1.5919432577178255e-06,1.746472863862788e-06,4.1751756438928745e-06,2445622.7830276913,377902.25097379315,1.3514950269822727e-05,7.139165490628027e-05,8.854641686313273e-05,1.1967524224624175e-05,1.9847728876336137e-06,1.6470510406184e-05,0.00010130113427230902,3.081166839558236e-05,3.54986941034828e-05
